song_id,song_name,author,confidence,status,basis,sources,researched_on
708,Shodhanaa Baadhalu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
709,Kaanennadu Nenu Anaathanu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
710,Naa Praanamaa Neeke Vandanam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
711,Thappipoyina Kumaarudanayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
712,Yesayyaa Naa Hrudaya Spandana,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
713,Mallelammaa Mallelu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
714,Saakshyamichcheda,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
715,Yehovaanu Sthuthiyinchu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
716,Thandri Intlo Ellappudu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
717,Veyi Nollatho Sthuthiyinchinaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
718,Nee Jeevitham Kshana Bhanguram,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
719,Padhe Paadanaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
720,Kreesthe Sarvaadhikaari,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
721,Lechinaadayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
722,Nee Krupanu Goorchi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
723,Naaku Chaalina Devuda Neevu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
724,Enaleni Prema,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
725,Raajaa Nee Sannidhilone,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
726,O Sadbhakthulaaraa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
727,Bhajiyinthumu Raare Yesuni,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
728,Sthothramu Sthuthi Chellinthumu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
729,Premincheda Yesu Raajaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
730,Avadhule Lenidi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
731,Kalalaanti Brathuku Naadi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
732,Kruthagnathatho Sthuthi Paadeda,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
733,Chindindi Raktham,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
734,Naatho Maatlaadu Prabhuvaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
735,Prakaashinche Aa Divya,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
736,Aascharyakarudaa (Yesanna),,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
737,Neeve Naa Praanam Sarvam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
738,Oka Divyamaina Sangathitho,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
739,Amoolya Rakthamu Dwaaraa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
740,Ninne Ninne Nammukunnaanayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
741,Janminche Janminche,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
742,Nee Paadam Mrokkedan,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
743,Mandiramuloniki Raarandi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
744,Aanandamaanandame,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
745,Yesu Nee Naamaamruthamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
746,Isuka Meeda Illu Kattaku,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
747,Illalona Panduganta,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
748,Naa Priya Desham,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
749,Mahima Ghanathaku Arhudavu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
750,Thanuvu Naa Didigo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
751,Sthuthinchi Paadedam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
752,Hrudayamanedu Thalupu Nodda,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
753,Kshanikamaina Brathukuraa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
754,Neethi Sooryudavai,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
755,Aadhaaram Neevenayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
756,Aahaa Hallelujah,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
757,Arpinchuchunitini Yesayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
758,Yesu Naathaa Devaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
759,Aadhaaram Neevenayyaa (DGS),,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
760,Manasa Yesu Marana Baadha,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
761,Saadhyamu Anni Saadhyamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
762,Vinare Yo Narulaaraa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
763,Ayyaa Vandanaalu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
764,Sambaraalu Cheseddaamaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
765,Kshanamaina Gaduvadu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
766,Yesayyaa Naa Praana Naathaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
767,Devaa Ee Jeevitham,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
768,O Sanghamaa Sarvaangamaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
769,Neevennaallu Rendu Thalampulatho,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
770,Nee Jeevitham Neeti Budagaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
771,Yesu Raaja Naalo Ninnu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
772,Thara Tharaalalo Yuga Yugaalalo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
773,Nannu Brathikinchutaku,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
774,Naa Praanamaa Naa Sarvamaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
775,Neeve Naa Devudavu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
776,Yesu Entho Varaala,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
777,Daaveedu Thanayaa Hosannaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
778,Neevu Thadithe Thalupu Theeyanaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
779,Anya Janulela,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
780,Sadaa Kaalamu Nee Yande,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
781,Yese Sathyam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
782,Nee Snehamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
783,Chaachina Chethulu Neeve,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
784,Eruganayyaa Ninneppudu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
785,Andaala Baaludu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
786,Etu Choochinaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
787,Manchini Panche Daarokati,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
788,Mahonnathamaina Seeyonulona,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
789,Maa Hrudayamulalo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
790,Chevulu Unnaayaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
791,Nee Prema Naalo Madhuramainadi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
792,Christmas Shubha Dinam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
793,Naa Kannuletthi Vechiyundunu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
794,Neethi Nyaayamulu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
795,Naa Praanapriyudaa Yesu Raajaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
796,Naaloni Aasha Naaloni Korika,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
797,Choochuchunnaamu Nee Vaipu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
798,Priya Yesu Raajunu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
799,Neevu Chesina Upakaaramulaku,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
800,Adhigadhigo Oka Yuddham,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
801,Yesuku Yese Ila Saati,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
802,Idhenaa Nyaayamidiyenaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
803,Yoodaa Sthuthi Gothrapu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
804,Vadhiyimpabadina Gorrepillaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
805,Priya Yesu Mana Koraku,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
806,Mana Yesu Bethlahemulo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
807,Aaraadhana Neeke,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
808,Naa Geethaaraadhanalo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
809,Kaavalenaa Yesayya Bahumaanamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
810,Anthaa Naa Meluke,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
811,Devuni Sthuthiyinchudi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
812,Aaraadhana Yesu Neeke,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
813,Nee Paadamul Ne Cheragaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
814,Bethlahemulonantaa Sandadi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
815,Naa Jeevitha Kaalamantha,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
816,Santhoshamutho Nichchedu Vaarini,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
817,Naa Dehamunu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
818,Aashatho Nee Koraku,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
819,Aalakinchu Devaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
820,Sahodarulaaraa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
821,Santhoshame Samaadhaaname,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
822,Yesu Prabhuni Sthuthinchuta,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
823,Naa Hrudayamulo Nee Maatale,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
824,Paralokamu Naa Deshamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
825,Nammuko Yesayyanu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
826,Maarani Devudavu Neevenayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
827,Entha Premo Naapai,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
